customer,churn, age, children, income,handset_age,smart_phone,homeowner,avg_overbundle_mins,avg_roamcalls,call_minutes_change_pct,bill_amount_change_pct,peak_offpeak_ratio,peak_offpeak_ratio_change_pct,avg_dropped_calls,last_month_customercare_calls,num_retention_calls,num_retention_offers_accepted
2954, no,26,0,9,3,1,0,5.5,1.32,6.1,0.1882,2,-3.682832678,7,0,0,0
2955, no,46,1,9,422,1,0,63,0,-1.235,-0.0052,1.107794118,0.143951129,14.33,3.67,0,0
2956, no,0,0,0,483,1,1,22,0,0.415,-0.1584,1.32,15.90355746,2.67,0,0,0
2957, no,34,0,3,376,1,0,67.25,0,1.32,0.2026,3.59680561,0.90312608,7.33,0,0,0
2958, no,28,0,4,314,1,0,0,0,1.185,0.0094,1.295732995,19.35640779,4,1,0,0
2959, no,58,1,9,313,1,0,0,2.75,-0.215,0.01,2.881152461,-0.8951166,5,0,0,0
2960, no,28,0,3,375,1,0,0,0,0.565,0,1.264705882,12.18231979,0.67,0.67,0,0
2961, no,60,0,6,375,1,1,0,0,-1.85,-0.005,0.371428571,0.1969495,3.67,1.67,0,0
2962, no,0,0,0,421,1,1,0,0,0,0,0,8.382976326,0,0,0,0
2963, no,32,0,4,313,0,0,0,0,-0.05,-0.0054,0.326393141,-8.158526639,1,0,0,0
2964, no,24,0,3,100,1,0,13.25,0,-5.29,-0.5806,1.580832527,-0.27242918,4,1.33,0,0
2965, no,24,0,0,141,1,1,576.25,0,3.895,0.8538,1.691588785,1.942354046,8,0,0,0
2966, no,38,0,6,83,1,0,60.75,0,-1.52,-0.3696,4.577833333,-8.181074531,8.67,15.67,0,0
2967, no,0,0,8,312,1,1,23,0,4.39,0.79,1.1835,-7.361074477,3.33,1.67,0,0
2968, no,0,0,0,374,1,1,6.25,0,2.33,0.1312,1.666923077,1.500267398,4.67,0,0,0
2969, no,0,0,6,139,1,1,232.25,0,-16.455,-1.4234,0.857295765,-7.861799054,171.67,10,0,0
2970, no,0,0,0,312,1,1,0,0,-0.53,-0.0072,1.136425648,-7.167178123,0.67,0,0,0
2971, no,40,0,7,374,1,0,11.25,0.26,-4.26,-0.076,0.694601635,-1.952779737,18,0,0,0
2972, no,22,0,4,311,1,0,0,0,0.325,0.013,1.617795753,9.874406131,6.67,0,0,0
2973, no,0,0,0,19,0,1,0,0,-3.27,0.008,1.70754386,3.981454966,18.33,0.33,0,0
2974, no,0,0,5,419,1,1,365,5.23,-2.565,-1.3574,1.168820373,-8.629330174,9.33,0,1,1
2975, no,44,0,5,373,1,0,13.25,0,2.83,-0.6142,0.774482334,6.775344222,7,4.33,0,0
2976, no,42,1,9,480,1,0,46.5,0,-1.7,-0.1928,5.072783414,-18.55606014,10,0,0,0
2977, no,28,0,6,311,1,0,58.5,0,2.66,-0.3872,1.69970297,14.90860267,5.67,0,0,0
2978, no,0,0,0,419,1,1,63.25,0,-0.185,-0.2962,2.264367816,-7.148233955,11,2.33,0,0
2979, no,0,0,0,311,1,1,0.25,0,1.28,-0.003,2.132998874,-25.15914071,5,14.67,0,0
2980, no,38,1,5,310,1,0,1.5,0.1,-1.285,-0.0096,0.702553878,3.090327806,7.67,2,0,0
2981, no,42,1,6,418,1,0,8.5,0.58,2.55,0.1414,2.538284036,-6.951611719,4.33,3.33,0,0
2982, no,56,1,9,372,1,0,35.75,0,4.465,0.6436,1.115393492,-12.98612843,3.67,0.33,0,0
2983, no,28,0,6,132,1,0,11.75,0.39,2.705,-0.2134,0.953846154,2.650550835,2.33,0,0,0
2984, no,54,0,3,310,1,0,291.75,0,-2.02,-1.4806,0.550321491,-11.7168763,32.33,1,0,0
2985, no,30,1,6,310,1,0,0,0,-0.54,-0.0054,1,6.371144338,1.33,0,0,0
2986, no,34,0,6,371,1,0,63,0,-1.85,-0.466,0.679950249,1.158384617,20.67,1.33,0,0
2987, no,46,0,4,417,0,0,0,0,-0.02,0,1.33,12.0510432,0.67,0,0,0
2988, no,0,0,0,478,1,1,72.5,0,-6.09,-0.5076,0.758829787,1.734206873,8,0,0,0
2989, no,0,0,0,478,1,1,0,1.98,-1.25,-0.1218,11.2,-9.581692832,2.33,0.33,0,0
2990, no,52,0,4,478,1,0,0,0,-5.625,0,0.617692229,0.682817699,10.67,3.67,0,0
2991, no,50,1,9,370,1,0,0,0,2.055,0,2.171871158,-5.452427421,13.33,0,0,0
2992, no,48,0,3,308,1,0,0,0,-0.375,-0.0054,0.571428571,-6.848934661,2.67,0,0,0
2993, no,56,0,5,308,1,0,0,0,-4.01,-0.0054,0.866666667,2.269825359,1.67,4,0,0
2994, no,42,0,1,370,1,0,61.75,0,6.94,1.1016,1.22184736,5.307973237,32.33,0,0,0
2995, no,0,0,0,48,1,1,98,0,-1.1,-0.3722,1.132088567,11.14271554,31.67,6.67,0,0
2996, no,26,0,8,416,1,0,0.25,0,0.325,0.0306,0.983009259,-3.010604067,21.67,2.33,0,0
2997, no,28,0,6,477,1,0,19.75,0,1.145,0.0696,2.586151161,0.60514712,9.33,4,0,0
2998, no,46,0,6,125,1,0,0,0,-0.39,0,2.683492497,16.91857369,6.67,0.67,1,1
2999, no,82,0,1,307,0,0,0,0,-0.06,-0.0154,3.923076923,-13.1436504,12.67,0,0,0
3000, no,72,0,5,415,1,1,124.25,0,-0.5,-0.6392,1.610143638,-19.21124001,3,0.33,0,0
3001, no,50,0,3,369,1,0,0,0,1.26,0,1.918444444,8.46055846,5.67,0.67,0,0
3002, no,24,1,3,191,1,0,12.5,0.1,-9.485,-0.3396,0.480874317,-7.186880589,15.33,3.67,0,0
3003, no,0,0,0,307,1,1,59,0.9,1.565,0.5826,0.988125,14.73334615,10.67,0,0,0
3004, no,0,0,0,369,1,1,0,0,-0.01,0,0.33,5.21855248,0,0,0,0
3005, no,0,0,5,475,1,1,8,0,-0.775,-0.1234,4.583333333,-9.749390647,4.67,0,0,0
3006, no,34,0,7,414,1,0,102,3.54,4.92,0.4112,1.503367347,16.5706859,13.67,3,0,0
3007, no,46,1,9,340,1,0,4.5,0,2.46,0.0628,0.729328859,-7.291942002,5.33,0.33,0,0
3008, no,44,0,4,368,0,1,107.75,0,5.495,0.127,0.742268041,1.117388248,6.33,5,0,0
3009, no,40,0,7,87,1,0,239,0,2.46,1.0556,2.813838913,-6.892953256,20.33,7.67,0,0
3010, no,0,0,0,230,1,1,58.5,0.31,1.4,-0.0954,0.840400336,7.011388563,16.67,2,0,0
3011, no,26,1,1,306,1,0,0,0,-0.89,-0.0062,1.772324472,10.88475859,16.33,0,0,0
3012, no,0,0,0,474,1,1,0,0,0,-0.028,1,-6.196988471,0.67,0.33,0,0
3013, no,32,0,0,40,1,1,296.75,3.88,9.205,2.1694,2.990197535,11.72360312,8.67,0.33,0,0
3014, no,18,1,8,367,1,1,2,0,-5.5,-0.1232,1.241552359,15.99043752,3.33,7,0,0
3015, no,0,0,3,70,1,1,157.25,0,0.59,0.2236,2.664278518,19.76931429,20.33,0,0,0
3016, no,0,0,0,305,1,1,32,7.76,6.4,0.5012,0.940891045,4.839559826,7.67,0,0,0
3017, no,32,0,8,366,1,0,0,0,2.315,0,1.792140641,-11.37375611,2.67,0,0,0
3018, no,52,1,9,82,1,0,55.5,0,-0.545,-0.3176,2.15648086,-1.255264226,10.33,4.33,0,0
3019, no,0,0,0,297,1,1,20,0,3.695,-0.1974,1.653075978,11.53257271,17.33,11.33,0,0
3020, no,54,1,3,473,1,0,0,0,-0.105,0,1.518888889,10.93150663,0.67,0,0,0
3021, no,34,0,9,71,1,0,12,0,-0.33,-0.072,2.353823637,-11.10138329,1.33,1.67,0,0
3022, no,50,0,6,412,1,0,0,0,-1.245,0,1.7460921,0.389324065,2.33,0,0,0
3023, no,0,0,0,412,1,1,4.75,8.54,-8.115,-1.5882,1.021326509,11.65434574,8.67,5,0,0
3024, no,0,0,0,412,1,1,12,0,0.5,-0.1166,5.651450929,-2.913655265,4.67,0,0,0
3025, no,0,0,0,366,1,1,0,0,3.15,-0.0064,0.694404762,-13.35794297,5,0,0,0
3026, no,28,0,6,153,1,0,134.25,0,-2.32,-0.5872,1.012631845,-16.05873637,83.67,20.67,0,0
3027, no,20,0,3,366,1,1,8,5.96,-6.07,-1.155,0.757415478,-9.841136594,40.33,11,0,0
3028, no,0,0,0,105,1,1,0,1.1,-5.175,-1.3514,1.459056604,-13.00981184,7.67,3.33,0,0
3029, no,0,0,0,366,1,1,0,0,0.09,0.0064,5.161137441,7.045142331,7.33,0,0,0
3030, no,0,0,4,190,1,1,36.5,0,-1.415,-0.2298,0.679914485,6.352928051,29,0,0,0
3031, no,30,0,3,115,1,0,56.25,0,-1.75,-0.5602,1.113902439,-4.103144238,3.33,0,0,0
3032, no,54,0,9,472,1,0,0,0,1.51,0.0328,17.18181818,-1.298076577,1,0,0,0
3033, no,28,0,6,472,1,0,0,0,0.445,-0.005,3.618937644,-20.49128652,1.33,0,0,0
3034, no,0,0,0,115,1,1,0,0.36,-1.215,0.0424,1.129032258,-1.932066368,19,0,0,0
3035, no,54,1,9,472,1,0,0,0,0.69,0,0.660441426,-10.74156107,0.67,0,0,0
3036, no,0,0,0,365,1,1,0,0,2.36,0.0446,1.436153846,3.803669497,3.67,0,0,0
3037, no,46,0,7,303,1,0,0,0,-0.11,-0.0018,5,-9.30994208,0,0,0,0
3038, no,26,0,6,365,1,1,0,3.77,-0.44,0.2262,0.902439024,13.2679862,7,0,0,0
3039, no,32,0,7,410,1,1,13.5,0,-1.435,-0.1144,2.346963465,6.52311168,8,0.67,0,0
3040, no,44,1,6,114,1,0,0.5,0,-0.915,-0.125,0.539433173,4.972599939,6,2.33,0,0
3041, no,50,1,7,364,1,0,0,0,-0.905,0,0.543890604,9.456201812,2.67,0,0,0
3042, no,60,0,6,4,0,0,665.75,0.17,-13.14,-4.1216,0.931190476,-9.432071222,3.33,1,0,0
3043, no,0,0,7,410,1,1,8.75,0,-1.04,-0.0522,0.652883569,-4.842321649,7.67,0.67,0,0
3044, no,0,0,0,220,0,1,0,0,2.495,-0.004,2.739726027,-3.836440669,2.67,0.67,0,0
3045, no,62,0,0,409,1,1,80.25,0,3.82,1.086,2.730547945,14.2505834,8.33,0,0,0
3046, no,74,0,7,363,1,0,11.5,5.54,-1.3,-0.0362,2.561857789,-0.474020323,8,3,0,0
3047, no,48,0,1,216,1,1,1.5,0,4.31,-0.012,0.989778709,9.529988434,14.67,10,0,0
3048, no,38,1,6,164,1,0,87.75,6.04,2.7,0.4452,0,7.858142403,0,0,0,0
3049, no,0,0,0,107,1,1,0,1.36,-3.37,-0.0274,0.77250043,-1.650935644,8.33,6,0,0
3050, no,0,0,7,301,1,0,50.25,0.1,-15.59,-0.7922,0.460220736,7.572833255,6,1.33,0,0
3051, no,0,0,0,301,1,1,0,0,0.44,-0.009,3.652586471,12.07221817,1.67,0,0,0
3052, no,58,0,6,470,0,0,0,0,-0.645,0,2.101169293,15.04812664,4.67,0,0,0
3053, no,0,0,0,363,1,1,0,0,-0.47,0.0092,2.452316076,6.83387833,0.33,0,0,0
3054, no,0,0,0,362,1,1,250.75,0.78,44.005,1.3394,0.490327812,2.045090152,20.67,14.67,0,0
3055, no,32,0,5,82,1,0,0,0,-1.29,0,1.179517225,-2.651573157,4.33,0.33,0,0
3056, no,62,0,6,469,1,0,0,0,4.84,-0.0296,4.057279236,-11.46950641,5.33,0,0,0
3057, no,26,0,7,300,1,0,0,0.2,-0.285,-0.0322,1.148691768,9.550696092,0.33,0,0,0
3058, no,48,0,5,202,1,0,36.5,0,-9.375,-0.154,2.184230478,13.45678357,9.67,0,0,0
3059, no,0,0,0,55,1,1,20.25,0,-6.195,-1.3232,1.318851823,10.36595969,41.33,2,0,0
3060, no,32,0,7,408,1,0,59,0,5.74,-0.418,1.51794707,-0.274336971,15.33,1.33,0,0
3061, no,42,1,8,300,1,0,0,0,0.875,-0.019,1.577101817,4.513196315,3,0.67,0,0
3062, no,0,0,0,468,1,1,0,0,-2.995,0,0.930281175,-1.430328565,4.67,5.67,0,0
3063, no,38,1,9,265,1,1,0,0,-0.105,0,1.814375436,-0.916875844,0,0,0,0
3064, no,40,0,5,407,1,0,0,0,0,0.0594,0.767527675,3.562815001,8.33,0,0,0
3065, no,0,0,0,299,0,1,26.25,0,-1.74,-0.5378,1.097087379,-1.319420866,6,2.67,1,0
3066, no,84,0,6,468,1,0,0,0,-2.63,0,0.72,-11.86076237,7.33,5,0,0
3067, no,26,0,6,299,1,1,59,0,6.04,1.2476,0.440870559,3.205181258,9.33,0,0,0
3068, no,42,0,7,299,1,0,5,40.69,-1.515,0.9942,4.474230769,-1.122189072,13.33,0,0,0
3069, no,44,1,9,468,1,0,0,0,-1.575,0,1.086530141,7.166155117,5.33,0.67,0,0
3070, no,38,1,7,298,1,0,72.25,1.37,4.745,-0.1778,4.028554947,-15.9243289,12.33,2,0,0
3071, no,46,0,4,298,1,0,204.25,3.08,-0.05,0.1184,0.82815735,6.125342257,48.67,4.67,0,0
3072, no,52,0,3,298,1,1,5.75,0,-1.1,-0.0486,0.516207063,-2.993166499,1.67,0,0,0
3073, no,40,1,5,360,1,0,0,0,0.28,-0.01,2.337657073,-3.919133266,2.33,0,0,0
3074, no,0,0,0,359,0,1,0,16.66,1.68,-0.105,1.243162606,0.173921532,5.33,0,0,0
3075, no,42,1,6,297,1,0,122.25,0,2.74,0.5038,0.923114296,-13.6249102,50.33,0,0,0
3076, no,58,0,5,359,1,0,0,0,1.18,0,1.027270248,-1.417224032,9.67,0,0,0
3077, no,52,0,5,466,1,0,0,0,2.25,0.0296,3.584491587,1.201119995,6,0,0,0
3078, no,0,0,6,359,1,0,1.75,0,-0.375,-0.0172,1.290512821,4.665610112,1.33,19.67,0,0
3079, no,0,0,0,405,1,1,0,0,1.745,-0.005,9.296666667,-6.120483496,0.33,0,0,0
3080, no,40,0,2,466,1,0,13.5,0,-8.395,-1.417,1.357509361,6.68072955,22,3.67,0,0
3081, no,0,0,0,5,1,1,53.25,1.32,-4.15,2.7084,0.613678638,-11.94827818,22.33,8.33,0,0
3082, no,0,0,1,405,1,0,0,0,5.285,0.0466,2.656963726,9.205039015,1.33,4.67,0,0
3083, no,38,0,7,374,1,0,9.75,0.1,1.13,0.1348,0.876720773,5.169540142,2,0,0,0
3084, no,48,0,2,296,0,1,0,2.95,-2.39,-0.0288,0,5.738361809,0,0,0,0
3085, no,30,0,1,10,1,0,39.75,0,7.16,0.7096,0.387279769,9.327204719,14.33,0,0,0
3086, no,38,0,6,296,1,0,0,0.78,-2.325,-0.0296,1.477291495,-0.948574011,2,0,0,0
3087, no,44,1,9,358,1,0,0,0,-0.58,0,0.558659218,-3.451119019,2,0,0,0
3088, no,0,0,0,404,1,1,0,1.33,0.77,-0.0032,3.61361015,-6.618127914,3.33,0,0,0
3089, no,0,0,6,404,1,0,0,0.81,-0.005,-0.027,1.517407606,5.394874963,0.67,0,0,0
3090, no,42,1,4,358,1,0,0.25,4.68,-0.58,-0.0956,0.911738747,-8.761732121,1.67,0,0,0
3091, no,0,0,7,465,1,0,0,0,0.19,0,8.090909091,-14.86615866,0,0,0,0
3092, no,62,0,6,86,1,0,0,0,-1.765,0.0298,0.899090909,7.208925046,8.33,0.33,0,0
3093, no,56,1,9,296,1,0,30.75,0,-0.095,-0.0108,1.986218079,-8.23072213,2.67,0,0,0
3094, no,0,0,0,296,1,1,0,0,-0.97,-0.0054,1.351987024,4.300641386,2,0,0,0
3095, no,0,0,0,295,1,1,0,0,-0.675,0.0234,1.053569037,11.63421782,50.33,0,0,0
3096, no,50,1,6,295,1,0,21.5,0,-0.795,-0.0218,0.531914894,5.609645418,18,0.33,0,0
3097, no,28,0,4,357,0,0,29.5,0,1.935,0.6146,4.055833333,3.971673493,9,0,0,0
3098, no,42,1,6,464,1,0,53.25,0,-5.53,1.5942,1.704130136,3.28749916,40.67,0,0,0
3099, no,28,1,4,403,0,0,0,0,-3.54,-0.01,3.693783784,-5.792047447,25.67,0.33,0,0
3100, no,36,0,5,357,1,0,0,0,1.045,0,2.881152461,13.08627124,8.67,0.33,0,0
3101, no,42,0,6,154,1,0,0,0,0.58,-0.005,2.996254682,-3.915949113,1.33,0,0,0
3102, no,48,1,6,357,1,0,18.25,0,-0.655,0.3284,4.775411423,-1.478925804,3.33,0,0,0
3103, no,0,0,0,403,1,1,0,0,0.725,0,2.96710208,-0.108841969,4,0,0,0
3104, no,30,1,5,464,1,0,46,0,4.625,-0.0024,0.53360515,18.64734503,6.67,0.33,0,0
3105, no,0,0,0,295,1,1,0,0,-0.27,-0.0054,3.504504505,20.06504253,0.33,0,0,0
3106, no,0,0,0,295,1,1,0,0,0.775,-0.0054,0.482185909,2.698670132,2,0.67,0,0
3107, no,0,0,0,357,1,1,3.75,0,-3.185,0.0126,0.80620155,10.19987724,11.67,0,0,0
3108, no,36,1,7,302,1,0,66.5,0,-1.025,-0.9154,2.552849832,12.05904484,16.67,0.33,0,0
3109, no,0,0,5,114,1,1,0,0,3.695,-0.1452,0.879275362,3.159334486,6,3,0,0
3110, no,26,0,6,464,1,0,18.5,0,-4.19,-0.1492,2.601213551,-9.765765736,18.33,0,0,0
3111, no,48,1,6,295,1,0,69.75,0,4.525,0.8084,0.622247972,2.575231465,20,0,0,0
3112, no,46,0,4,81,1,1,0,0,-1.03,-1.2052,2.325581395,0.937200956,2.33,0.67,0,0
3113, no,0,0,0,356,1,1,0,0.79,-0.93,-0.001,1.197373503,-7.050818964,14.67,0,0,0
3114, no,32,0,6,294,1,0,0,0,0.855,-0.0054,3.348336595,7.322254805,2,0,0,0
3115, no,26,0,4,93,1,0,3.75,0,-0.53,-0.217,0.876720773,2.706676676,7,1,0,0
3116, no,50,0,7,402,1,0,95.5,0,4.39,0.6904,5.574394464,19.82845592,1.33,0,0,0
3117, no,0,0,0,111,1,1,126.25,0,-14.93,-1.2512,1.09093328,10.48357412,42.33,7.33,0,0
3118, no,0,0,0,401,1,1,0,0,-12.85,-0.01,0.497951807,13.83544068,17.67,5.67,0,0
3119, no,50,0,7,401,1,0,20,2.2,-2.69,-0.184,0,-0.646821462,0,0,0,0
3120, no,42,1,9,462,1,0,0,0,4.51,0,0,-3.838225197,0,0,0,0
3121, no,46,1,6,401,1,0,13.75,0,2.955,0.187,0,-13.13997983,0,0,0,0
3122, no,22,0,7,23,1,0,0,0,3.89,0.0248,0.704825871,4.435104287,4.67,6,0,0
3123, no,40,0,9,401,1,0,0,0.32,-1.285,-0.0064,0,7.845178878,0,0,0,0
3124, no,56,0,7,120,1,0,0.25,0,2.18,0.008,1.922934933,9.925043268,2.33,0.67,0,0
3125, no,62,0,3,278,1,0,47.25,0,-2.195,-0.3362,0,-13.0228222,0,0,0,0
3126, no,64,0,6,354,1,0,124.75,0,-5.005,-0.8534,0,16.69963572,0,0,0,0
3127, no,50,0,1,292,1,0,198.5,5.03,-14.97,-3.2208,4.291875,11.7042047,3,0,0,0
3128, no,52,0,7,196,1,0,0,0,2.295,0,0.716750354,-3.701975701,14,4.67,0,0
3129, no,26,0,4,352,1,0,0,0,0.145,0,0,-6.297491098,0,0,0,0
3130, no,0,0,0,292,1,1,0,0,-2.705,-0.0092,1.030609122,-7.8101624,2.33,1.67,0,0
3131, no,0,0,0,292,1,1,37.25,0,-0.795,-0.2726,4.244482173,1.029031543,0.67,0.33,0,0
3132, no,40,0,6,67,1,0,25.25,0,-2.8,-0.034,0.540112132,-12.92528279,304.67,17,0,0
3133, no,56,1,5,174,1,0,64.5,0.2,-1.975,-0.4842,0.892209892,17.24512396,10.33,7.33,0,0
3134, no,0,0,0,399,1,1,85.5,3.46,-6.465,-1.1492,4.074702886,6.885776535,3.33,6,0,0
3135, no,40,0,7,50,1,0,0.25,0,-0.14,6.00E-04,0.454332384,1.781270404,12,2,0,0
3136, no,68,0,6,399,0,0,0,0.2,-0.535,-0.0138,0,-13.04991523,0,0,0,0
3137, no,0,0,0,353,1,1,0,0.2,-0.59,-0.0188,0,-10.68093621,0,0,0,0
3138, no,50,1,8,224,1,0,7,0,3.005,-0.0646,0.855932203,4.32690978,16.33,1,0,0
3139, no,0,0,7,62,1,0,6.75,0.59,2.41,0.1706,0.454681089,-9.881605631,8.67,1,0,0
3140, no,0,0,0,274,1,1,31.5,0,-7.99,-0.2194,1.517744744,-13.78357678,14,4,0,0
3141, no,44,1,6,290,1,0,10.25,0,-0.05,0.0394,0,-24.21244477,0,0,0,0
3142, no,20,0,1,125,1,0,55.25,0,-2.25,-0.533,0.94719457,1.156404379,27.33,1,0,0
3143, no,64,0,9,459,1,0,0,0,-2.245,0,0,-9.321768368,0,0,0,0
3144, no,56,0,7,398,1,0,40.75,0,-1.075,-0.2904,0,6.586622469,0,0,0,0
3145, no,0,0,0,398,1,1,0,0,2.535,0,0,17.64740678,0,0,0,0
3146, no,0,0,0,25,1,1,213.5,9.65,-0.71,-1.2344,0.528931897,2.889105755,81.33,33.33,0,0
3147, no,0,0,4,459,1,1,155,5.19,-1.575,-0.7812,2.433352941,3.380375934,18.67,4.67,0,0
3148, no,0,0,0,398,1,1,74.75,0.29,7.005,0.0776,1.051067392,-11.08113431,5,0,0,0
3149, no,0,0,4,398,1,0,206,27.36,13.54,3.7604,2.012884615,1.483332916,14.33,1.33,0,0
3150, no,50,1,6,398,1,0,55.75,0,5.035,1.0234,0,-0.442135751,0,0,0,0
3151, no,38,1,6,289,1,0,0,0,2.24,0.098,0,-3.996163521,0,0,0,0
3152, no,42,0,2,21,1,0,38.25,0,0.7,0.396,7.666,-11.59852441,3,2.33,0,0
3153, no,40,1,6,289,1,0,0,0.27,0.2,-0.003,0,11.68634312,0,0,0,0
3154, no,0,0,0,458,1,1,46.25,0.45,0.745,0.2576,0,-1.390048027,0,0,0,0
3155, no,0,0,0,351,1,1,0,0,0.21,0.0148,0,-14.15877038,0,0,0,0
3156, no,30,0,3,458,1,0,65.25,0,8.475,1.1086,0,14.8934567,0,0,0,0
3157, no,26,1,5,289,1,0,150.25,0,12.435,0.9848,0,4.025525499,0,0,0,0
3158, no,36,1,6,397,1,0,1,0,-3.375,0.0076,0,-3.366579651,0,0,0,0
3159, no,0,0,0,351,1,1,0,0,-0.51,0,0,-10.4760712,0,0,0,0
3160, no,40,0,6,288,1,0,0.25,1.34,-3.16,-0.0214,0,7.644723375,0,0,0,0
3161, no,66,0,3,457,1,0,0,0,0.785,0.0298,0,2.816946063,0,0,0,0
3162, no,42,1,9,51,1,0,2.5,0.74,-9.68,-0.4796,0.779012924,-7.204279617,16.33,0,0,0
3163, no,0,0,9,457,1,0,0,1.22,-0.495,-0.0728,0,-6.481356007,0,0,0,0
3164, no,0,0,9,457,1,0,0,0,0.185,0,0,-0.514246148,0,0,0,0
3165, no,0,0,6,457,1,0,0.75,0,0.325,-0.0158,0,2.074294998,0,0,0,0
3166, no,48,1,7,395,1,0,47.5,0,-0.265,-0.0734,0,1.397478227,0,0,0,0
3167, no,66,0,7,207,1,0,0,0,0.755,-0.0228,1.136363636,13.34433653,20.33,0,0,0
3168, no,40,0,7,456,1,0,155.5,0,17.945,3.657,1.350306122,-0.327819707,12,0,0,0
3169, no,60,0,4,33,1,0,0,0,-0.34,0.5144,38.39393939,-5.060513279,1,0,0,0
3170, no,0,0,6,340,1,0,0,0,0.685,0,0,8.373430341,0,0,0,0
3171, no,56,0,9,287,1,0,0,20.01,4.32,1.268,0,-4.300926925,0,0,0,0
3172, no,36,0,5,455,1,0,62.25,0,-3.53,-0.4358,2.977666667,-5.403091597,3.33,0,0,0
3173, no,0,0,0,286,1,1,83.5,0,0.67,0.3668,0,6.085739956,0,0,0,0
3174, no,56,0,9,125,1,0,0,0,3.235,0.0594,1.83375,-2.31450026,3.33,0,1,0
3175, no,46,1,6,348,1,0,0,0.16,-0.49,-0.0032,0,-6.844059041,0,0,0,0
3176, no,40,1,6,202,1,0,0.75,0.24,-2.585,6.00E-04,0.407503689,12.16845808,13.67,1.67,0,0
3177, no,32,0,5,286,1,0,22.75,1.66,4.285,0.8756,0,9.199133839,0,0,0,0
3178, no,56,1,5,225,1,0,0.25,0,0.975,-0.007,1.382548585,1.218021429,9.33,0.67,0,0
3179, no,32,0,3,393,1,0,0,0,-1.14,0.005,0,24.30734159,0,0,0,0
3180, no,0,0,0,285,1,1,0,0,-0.225,-0.009,2.634657534,4.982732217,2.33,5.33,0,0
3181, no,0,0,1,53,1,0,8,0.65,14.055,0.2668,0.484955272,6.370361566,3,0,1,1
3182, no,0,0,0,2,1,1,0,0,1.665,0.0752,0,-1.952967848,0,0,0,0
3183, no,0,0,0,393,1,1,0,1.63,2.78,0.0302,0.888888889,-1.764021493,3,0,0,0
3184, no,0,0,0,285,1,1,0,0,-1.335,-0.0432,0.721311475,11.68151509,4.33,1.33,0,0
3185, no,54,0,8,285,1,0,3.25,0,0.2,0.0222,5.335,-3.835577072,0.33,0,0,0
3186, no,50,1,6,284,1,0,12.25,0.16,1.245,0.0048,1.886114604,3.890618308,10.67,14.33,0,0
3187, no,82,0,8,346,1,0,2.25,0,-0.145,-0.0176,0,-0.268884708,0,0,0,0
3188, no,34,0,5,453,1,0,12.75,2.26,-14.105,-2.5154,1.340074088,-11.30553517,33.33,3.33,0,0
3189, no,30,0,7,284,1,0,0,0,-0.355,-0.014,0,-2.055015066,0,0,0,0
3190, no,52,1,7,346,1,0,0,0.57,1.055,-0.0014,0,4.754520066,0,0,0,0
3191, no,48,0,3,284,1,0,25,0,2.285,0.5196,1.376142857,-17.29135292,13.33,0,0,0
3192, no,0,0,0,283,1,1,1,0,-0.385,-0.564,0,8.598536553,0,0,0,0
3193, no,0,0,0,339,1,1,0,0,2.165,-0.0296,0.822266667,-5.461371876,22.33,1.33,0,0
3194, no,0,0,0,345,1,1,0,0,1.15,0.003,0,4.104166404,0,0,0,0
3195, no,0,0,0,137,1,1,122.75,0,-26.555,-0.8632,1.40562809,-13.33525449,48.67,12.67,0,0
3196, no,20,0,1,0,1,1,265,0,-21.66,-1.9998,0.576178571,-7.789001299,28.67,18.67,2,1
3197, no,62,0,7,342,1,0,62.75,0.2,2.395,0.2742,0,-1.396620024,0,0,0,0
3198, no,32,0,4,197,1,0,100.5,0.91,2.66,0.7416,0.61427673,-8.544309052,5,0,0,0
3199, no,24,0,7,345,1,1,389.5,0,-4.94,0.149,2.246006649,-2.814207608,19,1.33,0,0
3200, no,50,0,1,451,1,0,0,0,1.275,0,0,11.08316977,0,0,0,0
3201, no,44,0,1,76,1,0,16,0.41,9.785,-0.5812,1.64361569,-4.710225191,52.33,8.33,0,0
3202, no,40,1,8,282,0,0,0,0,0.745,0.2634,4.365620737,2.805484797,2,1.67,0,0
3203, no,0,0,0,180,1,1,8.25,0,-0.745,0,1.113202207,-9.340320243,7,1.67,0,0
3204, no,44,0,6,451,1,0,0,0,-1.2,0,3.501125281,0.676715633,6.67,2,0,0
3205, no,42,0,2,281,1,0,6.75,2.03,-0.015,-0.0648,0,-7.61870174,0,0,0,0
3206, no,0,0,0,81,1,1,33.5,0.29,7.655,0.167,1.425981479,-8.457780256,3.67,1,0,0
3207, no,36,1,4,163,1,0,23,0,-4.36,-0.194,1.46818103,5.318605254,6,2.67,0,0
3208, no,0,0,0,280,1,1,5.25,0.1,-1.2,0.0398,0,-7.892663747,0,0,0,0
3209, no,0,0,0,342,1,1,53.75,2.08,0.2,0.0036,1.715283165,3.273469516,10.33,9.67,0,0
3210, no,48,1,9,388,1,0,6.5,4.01,3.41,0.0564,0,-4.838916263,0,0,0,0
3211, no,54,1,6,342,1,0,0.5,2.32,1.64,0.02,0,4.475943048,0,0,0,0
3212, no,36,1,6,388,1,0,0,0,-3.6,0.25,0,8.59841885,0,0,0,0
3213, no,0,0,0,26,1,1,0.5,0,1.94,0.0068,2.032956222,2.262522463,8.33,0.33,0,0
